date_computed,date,stateid,state_de,state_en,num_users,num_detections,num_trend,detection_rate,detection_rate_trend
2020-10-28,2020-06-07,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.2499,0.0,8.132118451025057e-05
2020-10-28,2020-06-08,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.2025,0.0,6.589651806052718e-05
2020-10-28,2020-06-09,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.1844,0.0,6.000650829808005e-05
2020-10-28,2020-06-10,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.1969,0.0,6.407419459811259e-05
2020-10-28,2020-06-11,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.241,0.0,7.84249918646274e-05
2020-10-28,2020-06-12,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.3171,0.0,0.0001031890660592255
2020-10-28,2020-06-13,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.4253,0.0,0.0001383989586723072
2020-10-28,2020-06-14,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.5651,0.0,0.00018389196225187114
2020-10-28,2020-06-15,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.735,0.0,0.00023917995444191342
2020-10-28,2020-06-16,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,0.9325,0.0,0.0003034493979824276
2020-10-28,2020-06-17,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,1.1535,0.0003254149040026033,0.00037536609176700293
2020-10-28,2020-06-18,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,1.3922,0.0003254149040026033,0.00045304262935242436
2020-10-28,2020-06-19,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,1.6423,0.0006508298080052066,0.0005344288968434754
2020-10-28,2020-06-20,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,1.8969,0.0006508298080052066,0.0006172795314025383
2020-10-28,2020-06-21,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.1497,0.0006508298080052066,0.0006995444191343964
2020-10-28,2020-06-22,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.3946,0.0006508298080052066,0.0007792385291246339
2020-10-28,2020-06-23,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.6254,0.0006508298080052066,0.0008543442889684347
2020-10-28,2020-06-24,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.8347,0.0009762447120078099,0.0009224536283761797
2020-10-28,2020-06-25,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,3.0143,0.0016270745200130166,0.0009808981451350472
2020-10-28,2020-06-26,1,Schleswig-Holstein,Schleswig-Holstein,3073,6,3.156,0.0019524894240156199,0.0010270094370322161
2020-10-28,2020-06-27,1,Schleswig-Holstein,Schleswig-Holstein,3073,6,3.2558,0.0019524894240156199,0.0010594858444516759
2020-10-28,2020-06-28,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,3.3152,0.0013016596160104132,0.0010788154897494306
2020-10-28,2020-06-29,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.3414,0.0009762447120078099,0.0010873413602342987
2020-10-28,2020-06-30,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,3.3427,0.0006508298080052066,0.0010877643996095021
2020-10-28,2020-07-01,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,3.327,0.0006508298080052066,0.0010826553856166613
2020-10-28,2020-07-02,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,3.2993,0.0006508298080052066,0.001073641392775789
2020-10-28,2020-07-03,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.262,0.0009762447120078099,0.0010615034168564921
2020-10-28,2020-07-04,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,3.215,0.0013016596160104132,0.0010462089163683697
2020-10-28,2020-07-05,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.1575,0.0009762447120078099,0.00102749755938822
2020-10-28,2020-07-06,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.0905,0.0009762447120078099,0.0010056947608200455
2020-10-28,2020-07-07,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.0145,0.0009762447120078099,0.0009809632281158477
2020-10-28,2020-07-08,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,2.9299,0.0013016596160104132,0.0009534331272372274
2020-10-28,2020-07-09,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.837,0.0009762447120078099,0.0009232020826553857
2020-10-28,2020-07-10,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,2.7383,0.0013016596160104132,0.0008910836316303287
2020-10-28,2020-07-11,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.6366,0.0009762447120078099,0.0008579889358932639
2020-10-28,2020-07-12,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.5373,0.0006508298080052066,0.0008256752359258055
2020-10-28,2020-07-13,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.4464,0.0003254149040026033,0.0007960950211519688
2020-10-28,2020-07-14,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.3689,0.0003254149040026033,0.000770875366091767
2020-10-28,2020-07-15,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.307,0.0003254149040026033,0.0007507321835340059
2020-10-28,2020-07-16,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.2599,0.0009762447120078099,0.0007354051415554832
2020-10-28,2020-07-17,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.2244,0.0009762447120078099,0.0007238529124633909
2020-10-28,2020-07-18,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.1988,0.0009762447120078099,0.0007155222909209241
2020-10-28,2020-07-19,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.1827,0.0009762447120078099,0.0007102831109664823
2020-10-28,2020-07-20,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.1777,0.0003254149040026033,0.0007086560364464693
2020-10-28,2020-07-21,1,Schleswig-Holstein,Schleswig-Holstein,3073,0,2.1867,0.0,0.0007115847705824927
2020-10-28,2020-07-22,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.2103,0.0003254149040026033,0.0007192645623169541
2020-10-28,2020-07-23,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.2449,0.0009762447120078099,0.0007305239179954442
2020-10-28,2020-07-24,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.2843,0.0009762447120078099,0.0007433452652131468
2020-10-28,2020-07-25,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,2.3239,0.0013016596160104132,0.0007562316954116499
2020-10-28,2020-07-26,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.3605,0.0009762447120078099,0.0007681418808981452
2020-10-28,2020-07-27,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.3942,0.0009762447120078099,0.0007791083631630329
2020-10-28,2020-07-28,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.4266,0.0009762447120078099,0.0007896518060527172
2020-10-28,2020-07-29,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.4601,0.0009762447120078099,0.0008005532053368045
2020-10-28,2020-07-30,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,2.4987,0.0009762447120078099,0.0008131142206313049
2020-10-28,2020-07-31,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.5472,0.0006508298080052066,0.0008288968434754312
2020-10-28,2020-08-01,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.6114,0.0006508298080052066,0.0008497884803123983
2020-10-28,2020-08-02,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.6962,0.0006508298080052066,0.0008773836641718191
2020-10-28,2020-08-03,1,Schleswig-Holstein,Schleswig-Holstein,3073,1,2.8052,0.0003254149040026033,0.0009128538887081029
2020-10-28,2020-08-04,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,2.9404,0.0006508298080052066,0.0009568499837292548
2020-10-28,2020-08-05,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,3.1005,0.0006508298080052066,0.0010089489098600716
2020-10-28,2020-08-06,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,3.2821,0.0013016596160104132,0.0010680442564269443
2020-10-28,2020-08-07,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,3.4797,0.0016270745200130166,0.0011323462414578587
2020-10-28,2020-08-08,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,3.6892,0.0009762447120078099,0.0012005206638464041
2020-10-28,2020-08-09,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,3.9096,0.0013016596160104132,0.001272242108688578
2020-10-28,2020-08-10,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,4.1384,0.0013016596160104132,0.0013466970387243735
2020-10-28,2020-08-11,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,4.3734,0.0016270745200130166,0.0014231695411649854
2020-10-28,2020-08-12,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,4.6121,0.0013016596160104132,0.0015008460787504067
2020-10-28,2020-08-13,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,4.8531,0.0009762447120078099,0.0015792710706150344
2020-10-28,2020-08-14,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,5.0941,0.0013016596160104132,0.0016576960624796616
2020-10-28,2020-08-15,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.3287,0.0016270745200130166,0.0017340383989586726
2020-10-28,2020-08-16,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,5.5487,0.002277904328018223,0.001805629677839245
2020-10-28,2020-08-17,1,Schleswig-Holstein,Schleswig-Holstein,3073,8,5.745,0.0026033192320208264,0.0018695086234949562
2020-10-28,2020-08-18,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,5.9114,0.002277904328018223,0.0019236576635209893
2020-10-28,2020-08-19,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,6.0462,0.002277904328018223,0.0019675235925805403
2020-10-28,2020-08-20,1,Schleswig-Holstein,Schleswig-Holstein,3073,8,6.1501,0.0026033192320208264,0.0020013342011064106
2020-10-28,2020-08-21,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,6.2255,0.002277904328018223,0.002025870484868207
2020-10-28,2020-08-22,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.2786,0.0016270745200130166,0.0020431500162707453
2020-10-28,2020-08-23,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.317,0.0016270745200130166,0.0020556459485844454
2020-10-28,2020-08-24,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.3458,0.0016270745200130166,0.00206501789781972
2020-10-28,2020-08-25,1,Schleswig-Holstein,Schleswig-Holstein,3073,8,6.3677,0.0026033192320208264,0.0020721444842173773
2020-10-28,2020-08-26,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.3824,0.0016270745200130166,0.0020769280833062152
2020-10-28,2020-08-27,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.393,0.0016270745200130166,0.002080377481288643
2020-10-28,2020-08-28,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,6.3998,0.0016270745200130166,0.002082590302635861
2020-10-28,2020-08-29,1,Schleswig-Holstein,Schleswig-Holstein,3073,6,6.4003,0.0019524894240156199,0.002082753010087862
2020-10-28,2020-08-30,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,6.3893,0.0013016596160104132,0.0020791734461438334
2020-10-28,2020-08-31,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,6.3607,0.002277904328018223,0.002069866579889359
2020-10-28,2020-09-01,1,Schleswig-Holstein,Schleswig-Holstein,3073,10,6.3037,0.0032541490400260333,0.0020513179303612104
2020-10-28,2020-09-02,1,Schleswig-Holstein,Schleswig-Holstein,3073,9,6.2087,0.00292873413602343,0.0020204035144809635
2020-10-28,2020-09-03,1,Schleswig-Holstein,Schleswig-Holstein,3073,8,6.0735,0.0026033192320208264,0.0019764074194598114
2020-10-28,2020-09-04,1,Schleswig-Holstein,Schleswig-Holstein,3073,9,5.9015,0.00292873413602343,0.0019204360559713636
2020-10-28,2020-09-05,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.7,0.0016270745200130166,0.0018548649528148389
2020-10-28,2020-09-06,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,5.4825,0.0009762447120078099,0.0017840872111942727
2020-10-28,2020-09-07,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.2609,0.0016270745200130166,0.0017119752684672958
2020-10-28,2020-09-08,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.0425,0.0016270745200130166,0.0016409046534331274
2020-10-28,2020-09-09,1,Schleswig-Holstein,Schleswig-Holstein,3073,7,4.8337,0.002277904328018223,0.0015729580214773838
2020-10-28,2020-09-10,1,Schleswig-Holstein,Schleswig-Holstein,3073,6,4.641,0.0019524894240156199,0.001510250569476082
2020-10-28,2020-09-11,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,4.4753,0.0016270745200130166,0.0014563293198828506
2020-10-28,2020-09-12,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,4.3501,0.0013016596160104132,0.0014155873739017247
2020-10-28,2020-09-13,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,4.28,0.0006508298080052066,0.0013927757891311423
2020-10-28,2020-09-14,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,4.2788,0.0006508298080052066,0.0013923852912463392
2020-10-28,2020-09-15,1,Schleswig-Holstein,Schleswig-Holstein,3073,2,4.356,0.0006508298080052066,0.00141750732183534
2020-10-28,2020-09-16,1,Schleswig-Holstein,Schleswig-Holstein,3073,3,4.5162,0.0009762447120078099,0.0014696387894565573
2020-10-28,2020-09-17,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,4.7595,0.0013016596160104132,0.0015488122356003904
2020-10-28,2020-09-18,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.0829,0.0016270745200130166,0.0016540514155548326
2020-10-28,2020-09-19,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,5.482,0.0016270745200130166,0.0017839245037422715
2020-10-28,2020-09-20,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,5.952,0.0013016596160104132,0.001936869508623495
2020-10-28,2020-09-21,1,Schleswig-Holstein,Schleswig-Holstein,3073,4,6.4874,0.0013016596160104132,0.002111096648226489
2020-10-28,2020-09-22,1,Schleswig-Holstein,Schleswig-Holstein,3073,5,7.0786,0.0016270745200130166,0.0023034819394728277
2020-10-28,2020-09-23,1,Schleswig-Holstein,Schleswig-Holstein,3073,6,7.7111,0.0019524894240156199,0.0025093068662544746
2020-10-28,2020-09-24,1,Schleswig-Holstein,Schleswig-Holstein,3073,8,8.3663,0.0026033192320208264,0.0027225187113569804
2020-10-28,2020-09-25,1,Schleswig-Holstein,Schleswig-Holstein,3073,12,9.0221,0.0039049788480312398,0.0029359258054018874
2020-10-28,2020-09-26,1,Schleswig-Holstein,Schleswig-Holstein,3073,13,9.6556,0.004230393752033843,0.0031420761470875363
2020-10-28,2020-09-27,1,Schleswig-Holstein,Schleswig-Holstein,3073,14,10.2499,0.004555808656036446,0.0033354702245362838
2020-10-28,2020-09-28,1,Schleswig-Holstein,Schleswig-Holstein,3073,17,10.795,0.005532053368044257,0.003512853888708103
2020-10-28,2020-09-29,1,Schleswig-Holstein,Schleswig-Holstein,3073,16,11.2882,0.005206638464041653,0.003673348519362187
2020-10-28,2020-09-30,1,Schleswig-Holstein,Schleswig-Holstein,3073,13,11.7391,0.004230393752033843,0.003820078099576961
2020-10-28,2020-10-01,1,Schleswig-Holstein,Schleswig-Holstein,3073,11,12.167,0.0035795639440286365,0.0039593231369996745
2020-10-28,2020-10-02,1,Schleswig-Holstein,Schleswig-Holstein,3073,12,12.5934,0.0039049788480312398,0.004098080052066385
2020-10-28,2020-10-03,1,Schleswig-Holstein,Schleswig-Holstein,3073,9,13.0379,0.00292873413602343,0.004242726976895542
2020-10-28,2020-10-04,1,Schleswig-Holstein,Schleswig-Holstein,3073,9,13.5185,0.00292873413602343,0.004399121379759193
2020-10-28,2020-10-05,1,Schleswig-Holstein,Schleswig-Holstein,3073,11,14.0453,0.0035795639440286365,0.004570549951187764
2020-10-28,2020-10-06,1,Schleswig-Holstein,Schleswig-Holstein,3073,13,14.6194,0.004230393752033843,0.004757370647575659
2020-10-28,2020-10-07,1,Schleswig-Holstein,Schleswig-Holstein,3073,17,15.2357,0.005532053368044257,0.004957923852912463
2020-10-28,2020-10-08,1,Schleswig-Holstein,Schleswig-Holstein,3073,15,15.886,0.0048812235600390495,0.005169541164985356
2020-10-28,2020-10-09,1,Schleswig-Holstein,Schleswig-Holstein,3073,16,16.5655,0.005206638464041653,0.005390660592255125
2020-10-28,2020-10-10,1,Schleswig-Holstein,Schleswig-Holstein,3073,16,17.2677,0.005206638464041653,0.005619166937845753
2020-10-28,2020-10-11,1,Schleswig-Holstein,Schleswig-Holstein,3073,19,17.9848,0.006182883176049463,0.00585252196550602
2020-10-28,2020-10-12,1,Schleswig-Holstein,Schleswig-Holstein,3073,22,18.7069,0.007159127888057273,0.006087504067686301
2020-10-28,2020-10-13,1,Schleswig-Holstein,Schleswig-Holstein,3073,21,19.4255,0.00683371298405467,0.006321347217702571
2020-10-28,2020-10-14,1,Schleswig-Holstein,Schleswig-Holstein,3073,20,20.1393,0.006508298080052067,0.006553628376179629
2020-10-28,2020-10-15,1,Schleswig-Holstein,Schleswig-Holstein,3073,21,20.8498,0.00683371298405467,0.006784835665473478
2020-10-28,2020-10-16,1,Schleswig-Holstein,Schleswig-Holstein,3073,21,21.5582,0.00683371298405467,0.007015359583468923
2020-10-28,2020-10-17,1,Schleswig-Holstein,Schleswig-Holstein,3073,22,22.2662,0.007159127888057273,0.007245753335502767
2020-10-28,2020-10-18,1,Schleswig-Holstein,Schleswig-Holstein,3073,23,22.9743,0.007484542792059876,0.00747617962902701
2020-10-28,2020-04-21,2,Hamburg,Hamburg,2315,4,6.4425,0.0017278617710583153,0.002782937365010799
2020-10-28,2020-04-22,2,Hamburg,Hamburg,2315,7,6.1644,0.003023758099352052,0.0026628077753779694
2020-10-28,2020-04-23,2,Hamburg,Hamburg,2315,8,5.8814,0.0034557235421166306,0.002540561555075594
2020-10-28,2020-04-24,2,Hamburg,Hamburg,2315,9,5.5903,0.0038876889848812094,0.002414816414686825
2020-10-28,2020-04-25,2,Hamburg,Hamburg,2315,7,5.2921,0.003023758099352052,0.0022860043196544274
2020-10-28,2020-04-26,2,Hamburg,Hamburg,2315,3,4.9947,0.0012958963282937365,0.0021575377969762417
2020-10-28,2020-04-27,2,Hamburg,Hamburg,2315,4,4.7094,0.0017278617710583153,0.0020342980561555072
2020-10-28,2020-04-28,2,Hamburg,Hamburg,2315,3,4.4433,0.0012958963282937365,0.0019193520518358531
2020-10-28,2020-04-29,2,Hamburg,Hamburg,2315,1,4.2023,0.00043196544276457883,0.0018152483801295897
2020-10-28,2020-04-30,2,Hamburg,Hamburg,2315,2,3.9895,0.0008639308855291577,0.0017233261339092874
2020-10-28,2020-05-01,2,Hamburg,Hamburg,2315,4,3.8013,0.0017278617710583153,0.0016420302375809936
2020-10-28,2020-05-02,2,Hamburg,Hamburg,2315,5,3.6304,0.0021598272138228943,0.001568207343412527
2020-10-28,2020-05-03,2,Hamburg,Hamburg,2315,6,3.4697,0.002591792656587473,0.001498790496760259
2020-10-28,2020-05-04,2,Hamburg,Hamburg,2315,5,3.315,0.0021598272138228943,0.0014319654427645788
2020-10-28,2020-05-05,2,Hamburg,Hamburg,2315,3,3.167,0.0012958963282937365,0.0013680345572354212
2020-10-28,2020-05-06,2,Hamburg,Hamburg,2315,2,3.0298,0.0008639308855291577,0.0013087688984881208
2020-10-28,2020-05-07,2,Hamburg,Hamburg,2315,1,2.9073,0.00043196544276457883,0.0012558531317494602
2020-10-28,2020-05-08,2,Hamburg,Hamburg,2315,1,2.8013,0.00043196544276457883,0.0012100647948164146
2020-10-28,2020-05-09,2,Hamburg,Hamburg,2315,1,2.7096,0.00043196544276457883,0.0011704535637149028
